1stFlrSF,2ndFlrSF,3SsnPorch,Alley_Grvl,Alley_Pave,AsphShn,BedroomAbvGr,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,BsmtCond_Fa,BsmtCond_Gd,BsmtCond_Po,BsmtCond_TA,BsmtExposure_Av,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_No,BsmtFinSF1,BsmtFinSF2,BsmtFinType1_ALQ,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_Rec,BsmtFinType1_Unf,BsmtFinType2_ALQ,BsmtFinType2_BLQ,BsmtFinType2_GLQ,BsmtFinType2_LwQ,BsmtFinType2_Rec,BsmtFinType2_Unf,BsmtFullBath,BsmtHalfBath,BsmtQual_Ex,BsmtQual_Fa,BsmtQual_Gd,BsmtQual_TA,BsmtUnfSF,CentralAir_Y,Cond_Artery,Cond_Feedr,Cond_Norm,Cond_PosA,Cond_PosN,Cond_RRAe,Cond_RRAn,Cond_RRNe,Cond_RRNn,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,EnclosedPorch,ExAsbShng,ExBrkComm,ExBrkFace,ExCBlock,ExCemntBd,ExHdBoard,ExImStucc,ExMetalSd,ExPlywood,ExStone,ExStucco,ExVinylSd,ExWdSdng,ExWdShng,ExterCond_Ex,ExterCond_Fa,ExterCond_Gd,ExterCond_Po,ExterCond_TA,ExterQual_Ex,ExterQual_Fa,ExterQual_Gd,ExterQual_TA,Exterior2nd_Other,Fence_GdPrv,Fence_GdWo,Fence_MnPrv,Fence_MnWw,FireplaceQu_Ex,FireplaceQu_Fa,FireplaceQu_Gd,FireplaceQu_Po,FireplaceQu_TA,Fireplaces,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,FullBath,Functional_Maj1,Functional_Maj2,Functional_Min1,Functional_Min2,Functional_Mod,Functional_Sev,Functional_Typ,GarageArea,GarageCars,GarageCond_Ex,GarageCond_Fa,GarageCond_Gd,GarageCond_Po,GarageCond_TA,GarageFinish_Fin,GarageFinish_RFn,GarageFinish_Unf,GarageQual_Ex,GarageQual_Fa,GarageQual_Gd,GarageQual_Po,GarageQual_TA,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageYrBlt,GrLivArea,HalfBath,HeatingQC_Ex,HeatingQC_Fa,HeatingQC_Gd,HeatingQC_Po,HeatingQC_TA,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,Id,KitchenAbvGr,KitchenQual_Ex,KitchenQual_Fa,KitchenQual_Gd,KitchenQual_TA,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LandSlope_Gtl,LandSlope_Mod,LandSlope_Sev,LotArea,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LotFrontage,LotShape_IR1,LotShape_IR2,LotShape_IR3,LotShape_Reg,LowQualFinSF,MSSubClass,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,MasVnrArea,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,MiscFeature_Gar2,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,MiscVal,MoSold,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,OpenPorchSF,OverallCond,OverallQual,PavedDrive_N,PavedDrive_P,PavedDrive_Y,PoolArea,PoolQC_Ex,PoolQC_Fa,PoolQC_Gd,RoofMatl_ClyTile,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,ScreenPorch,Street_Grvl,Street_Pave,TotRmsAbvGrd,TotalBsmtSF,Utilities_AllPub,Utilities_NoSeWa,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold,SalePrice
1136,1332,0,0,0,0,4,1,0,0,0,0,0,0,0,1,1,0,0,0,970,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,166,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,1,872,3,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2004.0,2468,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,322,1,0,0,1,0,0,0,0,1,1,0,0,12099,0,0,0,0,1,99.0,1,0,0,0,0,60,0,0,0,1,0,388.0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,154,5,8,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,10,1136,1,0,184,2004,2004,2007,354000
1553,1177,0,0,0,0,4,1,0,0,0,0,0,0,0,1,0,1,0,0,28,1474,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,2,0,0,0,0,0,0,1,576,2,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1987.0,2730,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,323,1,0,0,1,0,0,0,0,1,1,0,0,10380,0,0,0,0,1,86.0,1,0,0,0,0,60,0,0,0,1,0,172.0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,96,5,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,8,1502,1,0,201,1986,1987,2007,301000
1163,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,1,256,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,906,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,220,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1955.0,1163,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,324,1,0,0,0,1,0,0,0,1,1,0,0,5820,0,0,0,0,1,49.0,0,0,0,1,0,20,0,0,0,0,1,0.0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,98,8,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,6,1162,1,0,142,1955,2005,2006,126175
1898,1080,0,0,0,0,5,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,710,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,1,564,2,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1961.0,2978,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,325,1,0,0,1,0,0,0,0,1,1,0,0,11275,1,0,0,0,0,96.0,0,0,0,1,0,80,0,0,0,1,0,300.0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,11,710,1,0,240,1967,2007,2010,242000
803,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,1,0,0,0,116,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,604,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,244,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,360,2,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1941.0,803,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,326,1,0,0,0,1,0,0,0,1,1,0,0,5000,0,0,0,0,1,50.0,0,0,0,1,0,45,0,0,0,0,1,0.0,0,0,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,5,720,1,0,0,1941,1950,2007,87000
1719,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1619,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,100,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1,473,2,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1993.0,1719,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,327,1,0,0,1,0,0,0,0,1,1,0,0,10846,0,1,0,0,0,32.0,1,0,0,0,0,120,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,5,8,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6,1719,1,0,122,1993,1993,2008,324000
1383,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,1,565,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,818,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,292,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1960.0,1383,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,328,1,0,0,0,1,0,0,0,1,1,0,0,11600,0,0,0,0,1,80.0,0,0,0,1,0,20,0,0,0,1,0,175.0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,45,5,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,7,1383,1,0,0,1960,1960,2006,145250
1445,689,0,0,1,0,5,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,844,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,268,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,441,2,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1930.0,2134,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,329,1,0,0,1,0,1,0,0,0,1,0,0,11888,0,0,0,0,1,70.04995836802665,1,0,0,0,0,75,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,6,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,10,844,1,0,0,1916,1994,2009,214500
596,596,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,596,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,137,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,189,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1920.0,1192,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,330,1,0,0,0,1,0,0,0,1,1,0,0,6402,1,0,0,0,0,60.0,0,0,0,1,0,70,0,0,0,0,1,0.0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,6,596,1,0,0,1920,1950,2009,78000
1728,0,0,0,0,0,6,0,0,1,0,0,0,0,0,1,0,0,0,1,40,264,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1424,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,352,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2002.0,1728,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,331,2,0,0,0,1,0,0,0,1,1,0,0,10624,0,0,0,0,1,70.04995836802665,1,0,0,0,0,90,0,0,0,1,0,84.0,0,1,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,10,1728,1,0,155,1964,1964,2007,119000
1056,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,1,846,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,210,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,308,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1958.0,1056,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,332,1,0,0,0,1,0,0,0,1,1,0,0,8176,0,0,0,0,1,70.0,0,0,0,1,0,20,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,6,1056,1,0,0,1958,1992,2007,139000
1629,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,1,1124,479,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1603,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,1,880,3,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2003.0,1629,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,333,1,0,0,1,0,0,0,0,1,1,0,0,10655,0,0,0,0,1,85.0,1,0,0,0,0,20,0,0,0,1,0,296.0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,8,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,7,3206,1,0,0,2003,2004,2009,284000
1358,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,1,0,0,0,720,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,638,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,1,484,2,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2004.0,1358,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,334,1,0,0,1,0,0,0,0,1,1,0,0,8198,0,0,0,1,0,59.0,0,0,0,1,0,120,0,0,0,0,1,146.0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,30,5,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,6,1358,1,0,192,2004,2004,2008,207000
943,695,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,1,0,0,828,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,115,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,2,0,0,0,0,0,0,1,472,2,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1998.0,1638,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,335,1,0,0,0,1,0,0,0,1,1,0,0,9042,0,0,0,0,1,59.0,1,0,0,0,0,60,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,5,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,7,943,1,0,100,1998,1998,2008,192000
1619,167,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,1,0,0,1249,147,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,103,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,1,529,2,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1965.0,1786,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,336,1,0,0,0,1,0,1,0,0,0,0,1,164660,1,0,0,0,0,70.04995836802665,1,0,0,0,0,190,0,0,0,1,0,0.0,0,0,1,0,0,0,1,0,700,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,7,1499,1,0,670,1965,1965,2008,228950
1922,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,1,0,0,1249,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,673,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,1,676,3,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,2005.0,1922,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,337,1,0,0,1,0,0,1,0,0,1,0,0,14157,1,0,0,0,0,86.0,1,0,0,0,0,20,0,0,0,1,0,200.0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,51,5,9,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,8,1922,1,0,178,2005,2006,2007,377426
1536,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,1,0,0,0,810,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,726,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,532,2,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2002.0,1536,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,338,1,0,0,1,0,0,0,0,1,1,0,0,9135,0,0,0,0,1,70.0,0,0,0,1,0,20,0,0,0,1,0,113.0,0,1,0,0,0,0,0,0,0,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,5,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,7,1536,1,0,192,2002,2003,2008,214000
1621,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,1,0,213,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,995,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,440,2,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1984.0,1621,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,339,1,0,0,1,0,0,0,0,1,1,0,0,14145,1,0,0,0,0,91.0,0,0,0,1,0,20,0,0,0,1,0,0.0,0,0,1,0,0,0,1,0,400,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,45,7,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,8,1208,1,0,108,1984,1998,2006,202500
1215,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,1,585,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,630,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,297,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1958.0,1215,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,340,1,0,0,0,1,0,0,0,1,1,0,0,12400,0,0,0,0,1,66.0,1,0,0,0,0,20,0,0,0,1,0,176.0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,234,0,1,6,1215,1,0,0,1958,1998,2009,155000
993,915,0,0,0,0,4,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,967,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,431,2,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,2002.0,1908,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,341,1,0,0,1,0,0,0,0,1,1,0,0,14191,0,0,0,0,1,85.0,0,0,0,1,0,60,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,8,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,9,967,1,0,135,2002,2002,2010,202900
