1stFlrSF,2ndFlrSF,3SsnPorch,AllRooms,Alley,AsphShn,Bath,BedroomAbvGr,BldgType,BsmtBath,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1_ALQ,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_Rec,BsmtFinType1_Unf,BsmtFinType2_ALQ,BsmtFinType2_BLQ,BsmtFinType2_GLQ,BsmtFinType2_LwQ,BsmtFinType2_Rec,BsmtFinType2_Unf,BsmtQual,BsmtUnfSF,CentralAir_Y,Density,Dortmund_Nordstadt,Electrical,EnclosedPorch,ExAsbShng,ExBrkComm,ExBrkFace,ExCBlock,ExCemntBd,ExHdBoard,ExImStucc,ExMetalSd,ExPlywood,ExStone,ExStucco,ExVinylSd,ExWdSdng,ExWdShng,ExterCond,ExterQual,Exterior2nd_Other,Fence_GdPrv,Fence_GdWo,Fence_MnPrv,Fence_MnWw,FireplaceQu,Fireplaces,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Functional,GarageArea,GarageCars,GarageCond,GarageFinish_Fin,GarageFinish_RFn,GarageFinish_Unf,GarageQual,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageYrBlt,GoodNbh,GrLivArea,Heating,HeatingQC,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,Id,KitchenAbvGr,KitchenQual,LandContour,LandSlope,LotArea,LotConfig,LotFrontage,LotShape,LowQualFinSF,MSSubClass,MasVnrArea,MasVnrType,MiscFeature_Gar2,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,MiscVal,MoSold,NearPark,NearRailroad,NearStreet,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,PoolQC,RelFirePlaces,RelKitchen,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,SaleCondition,SaleType,ScreenPorch,Street,TotRmsAbvGrd,TotalBsmtSF,VeryGoodNbh,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold,SalePrice
1152,0,0,8.0,0,0,2.0,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1978.5061638868744,0,1152,1,3,0,0,1,0,0,0,0,0,40,2,2,0,1,6040,0,65.0,0,0,90,0.0,0,0,0,0,0,0,6,0,0,0,0,5,4,0,0,0,0,4,0,1,0,0,0,0,0,0,0,2,6,0,0,0,1955,1955,2008,82000
1324,0,0,8.0,0,0,2.0,3,1,0.0,3,0,643,0,0,0,0,0,1,0,0,0,0,0,0,1,3,445,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,1,0,0,3,1,0,1,0,0,0,0,0,440,2,3,0,1,0,3,0,1,0,0,0,0,1965.0,0,1324,1,5,0,0,1,0,0,0,0,0,41,1,3,0,1,8658,0,84.0,0,0,20,101.0,1,0,0,0,0,0,12,0,0,0,138,5,6,1,0,0,3,3,0,1,0,0,0,0,0,0,0,2,6,1088,0,0,1965,1965,2006,160000
1328,0,0,6.5,0,0,1.5,2,1,0.5,3,3,967,0,0,1,0,0,0,0,0,0,0,0,0,1,3,383,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,3,0,0,0,0,0,4,2,0,1,0,0,0,0,0,308,1,3,0,1,0,3,0,1,0,0,0,0,1959.0,1,1328,1,4,0,0,1,0,0,0,0,0,42,1,3,0,1,16905,0,115.0,0,0,20,0.0,0,0,0,0,0,0,7,0,0,0,104,6,5,0,0,0,8,3,0,1,0,0,0,0,0,0,0,2,5,1350,0,0,1959,1959,2007,170000
884,0,0,6.0,0,0,1.0,2,1,1.0,3,2,747,93,1,0,0,0,0,0,0,0,0,1,0,0,4,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,504,2,4,0,1,0,3,0,1,0,0,0,0,1983.0,0,884,1,4,0,0,0,0,0,0,1,0,43,1,4,0,1,9180,1,70.04995836802665,1,0,85,0.0,0,0,0,0,0,0,12,0,0,0,0,7,5,1,0,0,0,4,0,1,0,0,0,0,0,0,0,2,5,840,0,240,1983,1983,2007,144000
938,0,0,6.0,0,0,1.0,3,1,1.0,3,2,280,491,0,0,0,1,0,0,0,1,0,0,0,0,4,167,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,308,1,3,0,0,1,3,0,0,0,0,0,1,1977.0,0,938,1,3,0,0,1,0,0,0,0,0,44,1,3,0,1,9200,1,70.04995836802665,1,0,20,0.0,0,0,0,0,0,0,7,0,0,0,0,6,5,1,0,0,0,3,0,0,0,1,0,0,0,0,0,2,5,938,0,145,1975,1980,2008,130250
1150,0,0,7.0,0,0,1.0,3,1,1.0,3,0,179,506,1,0,0,0,0,0,0,1,0,0,0,0,3,465,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,300,1,3,0,1,0,3,0,1,0,0,0,0,1959.0,0,1150,1,5,0,0,1,0,0,0,0,0,45,1,3,0,1,7945,0,70.0,0,0,20,0.0,0,0,0,0,0,0,5,0,0,0,0,6,5,1,0,0,0,3,0,1,0,0,0,0,0,0,0,2,6,1150,0,0,1959,1959,2006,141000
1752,0,0,8.0,0,0,2.0,2,1,1.0,3,0,456,0,0,0,1,0,0,0,0,0,0,0,0,1,5,1296,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,5,0,0,0,0,0,4,1,0,0,1,0,0,0,0,576,2,3,0,1,0,3,0,1,0,0,0,0,2005.0,1,1752,1,5,0,0,1,0,0,0,0,0,46,1,5,0,1,7658,0,61.0,0,0,120,412.0,1,0,0,0,0,0,2,0,0,0,82,5,9,1,0,0,4,5,0,0,0,1,0,0,0,0,0,2,6,1752,1,196,2005,2005,2010,319900
1518,631,0,7.5,0,0,1.5,1,1,1.0,3,0,1351,0,0,0,1,0,0,0,0,0,0,0,0,1,5,83,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,0,0,0,0,0,5,1,0,0,1,0,0,0,0,670,2,3,0,1,0,3,0,1,0,0,0,0,2003.0,0,2149,1,5,1,0,0,0,0,0,0,0,47,1,4,0,1,12822,1,48.0,1,0,50,0.0,0,0,0,0,0,0,8,0,0,0,43,5,7,1,0,0,5,4,0,1,0,0,0,0,0,0,198,2,6,1434,0,168,2003,2003,2009,239686
1656,0,0,9.0,0,0,2.0,3,1,0.0,3,2,24,0,0,0,1,0,0,0,0,0,0,0,0,1,4,1632,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,826,3,3,0,1,0,3,0,1,0,0,0,0,2006.0,1,1656,1,5,0,0,1,0,0,0,0,0,48,1,4,0,1,11096,0,84.0,0,0,20,0.0,0,0,0,0,0,0,7,0,0,0,146,5,8,1,0,0,0,4,0,1,0,0,0,0,0,0,0,2,7,1656,0,0,2006,2006,2007,249700
736,716,0,10.0,0,0,2.0,2,0,0.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,736,1,2,1,1,102,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1978.5061638868744,0,1452,1,4,0,0,0,0,0,1,0,0,49,3,3,0,1,4456,0,33.0,0,0,190,0.0,0,0,0,0,0,0,6,0,0,0,0,5,4,0,0,0,0,9,0,1,0,0,0,0,1,1,0,2,8,736,0,0,1920,2008,2009,113000
955,0,0,7.0,0,0,1.0,3,1,1.0,3,0,763,0,0,1,0,0,0,0,0,0,0,0,0,1,3,192,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,386,1,3,0,0,1,3,0,1,0,0,0,0,1966.0,0,955,1,5,0,0,1,0,0,0,0,0,50,1,3,0,1,7742,0,66.0,0,0,20,0.0,0,0,0,0,0,0,1,0,0,0,0,7,5,1,0,0,0,3,0,1,0,0,0,0,0,0,0,2,6,955,0,0,1966,1966,2007,127000
794,676,0,8.0,0,0,2.0,3,1,0.5,3,2,182,0,0,0,1,0,0,0,0,0,0,0,0,1,4,612,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,388,2,3,1,0,0,3,0,1,0,0,0,0,1997.0,0,1470,1,4,0,0,0,0,0,1,0,0,51,1,3,0,1,13869,1,70.04995836802665,1,0,60,0.0,0,0,0,0,0,0,7,0,0,0,75,6,6,1,0,0,0,3,0,1,0,0,0,0,0,0,0,2,6,794,0,0,1997,1997,2007,177000
816,0,0,7.0,0,0,1.0,3,1,0.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,816,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,1,0,4,1,0,0,1,0,0,0,0,528,2,3,0,0,1,3,0,0,0,0,0,1,1985.0,0,1176,1,3,1,0,0,0,0,0,0,0,52,1,3,0,1,6240,0,52.0,0,360,50,0.0,0,0,0,1,0,400,9,0,0,0,0,6,6,1,0,0,4,3,0,1,0,0,0,0,0,0,0,2,6,816,0,112,1934,1950,2006,114500
816,0,0,6.0,0,0,1.0,2,0,1.0,3,3,104,712,0,0,0,1,0,0,0,0,1,0,0,0,4,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,516,2,3,0,0,1,3,0,0,0,0,1,0,1963.0,0,816,1,3,0,0,1,0,0,0,0,0,53,1,3,1,2,8472,1,110.0,1,0,90,0.0,0,0,0,0,0,0,5,0,1,0,0,5,5,1,0,0,0,3,0,1,0,0,0,0,0,0,0,1,5,816,0,106,1963,1963,2010,110000
1842,0,0,5.5,0,0,0.5,0,1,2.0,3,3,1810,0,0,0,1,0,0,0,0,0,0,0,0,1,5,32,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,0,0,0,0,0,4,1,0,1,0,0,0,0,0,894,3,3,1,0,0,3,0,1,0,0,0,0,1981.0,1,1842,1,4,0,0,1,0,0,0,0,0,54,1,4,1,1,50271,0,68.0,1,0,20,0.0,0,0,0,0,0,0,11,0,0,0,72,5,9,1,0,0,4,4,0,1,0,0,0,0,0,0,0,2,5,1842,0,857,1981,1987,2006,385000
1360,0,0,7.0,0,0,1.0,3,1,0.0,3,0,384,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,0,0,0,1,0,3,1,0,1,0,0,0,0,1,572,2,3,0,0,1,3,0,0,0,0,0,1,1962.0,0,1360,1,3,0,0,0,0,0,0,0,1,55,1,3,1,2,7134,0,60.0,0,0,80,0.0,0,0,0,0,0,0,2,0,0,0,50,5,5,1,0,0,3,3,0,1,0,0,0,0,0,0,0,2,6,384,0,0,1955,1955,2007,130000
1425,0,407,9.0,0,0,2.0,3,1,0.0,3,0,490,0,0,1,0,0,0,0,0,0,0,0,0,1,3,935,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,3,0,0,0,0,0,4,1,0,1,0,0,0,0,0,576,2,3,0,1,0,3,0,1,0,0,0,0,1964.0,0,1425,1,4,0,0,1,0,0,0,0,0,56,1,3,0,1,10175,0,100.0,1,0,20,272.0,1,0,0,0,0,0,7,0,0,0,0,5,6,1,0,0,4,3,0,1,0,0,0,0,0,0,0,2,7,1425,0,0,1964,1964,2008,180500
983,756,0,9.5,2,0,2.5,3,0,1.0,3,0,649,0,0,0,1,0,0,0,0,0,0,0,0,1,4,321,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,480,2,3,1,0,0,3,0,1,0,0,0,0,1999.0,1,1739,1,5,0,0,0,0,0,1,0,0,57,1,4,0,1,2645,0,24.0,0,0,160,456.0,1,0,0,0,0,0,8,0,0,0,0,5,8,1,0,0,0,4,0,1,0,0,0,0,0,0,0,2,7,970,0,115,1999,2000,2009,172500
860,860,0,9.5,0,0,2.5,3,1,0.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,860,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,565,2,3,0,1,0,3,0,1,0,0,0,0,2004.0,0,1720,1,5,0,0,0,0,0,1,0,0,58,1,4,0,1,11645,1,89.0,1,0,60,0.0,0,0,0,0,0,0,8,0,0,0,70,5,7,1,0,0,0,4,0,1,0,0,0,0,0,0,0,2,7,860,0,0,2004,2004,2006,196500
1426,1519,0,13.5,0,0,3.5,3,1,0.0,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,1410,1,1,0,1,37,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,5,0,0,0,0,0,4,1,0,0,1,0,0,0,0,641,3,3,1,0,0,3,0,0,0,1,0,0,2006.0,1,2945,1,5,0,0,0,0,0,1,0,0,59,1,4,1,1,13682,1,66.0,1,0,60,1031.0,1,0,0,0,0,0,10,0,0,0,0,5,10,1,0,0,4,4,0,0,0,1,0,0,1,1,0,2,10,1410,1,192,2006,2006,2006,438780
780,0,0,5.0,0,0,1.0,2,1,0.0,3,2,632,0,1,0,0,0,0,0,0,0,0,0,0,1,3,148,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,352,1,3,0,0,1,3,0,0,0,0,0,1,1973.0,0,780,1,5,0,0,1,0,0,0,0,0,60,1,3,1,1,7200,0,60.0,0,0,20,0.0,0,0,0,0,0,0,1,0,0,0,0,7,5,1,0,0,0,3,0,1,0,0,0,0,0,0,0,2,4,780,0,196,1972,1972,2008,124900
1158,0,0,6.5,0,0,1.5,3,1,1.0,3,0,941,0,1,0,0,0,0,0,0,0,0,0,0,1,4,217,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,576,2,3,0,0,1,3,0,0,0,0,0,1,2006.0,0,1158,1,5,0,0,1,0,0,0,0,0,61,1,4,0,1,13072,0,63.0,0,0,20,0.0,0,0,0,0,0,0,5,0,1,0,50,5,6,1,0,0,0,4,0,1,0,0,0,0,1,1,0,2,5,1158,0,0,2004,2004,2006,158000
581,530,0,7.0,0,0,1.0,3,1,0.0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,530,0,2,1,1,144,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,288,1,3,0,0,1,3,0,0,0,0,0,1,1935.0,0,1111,1,3,0,0,0,0,1,0,0,0,62,1,2,0,1,7200,0,60.0,0,0,75,0.0,0,0,0,0,0,0,3,0,0,0,0,7,5,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2,6,530,0,0,1920,1996,2007,101000
1370,0,0,8.0,0,0,2.0,2,1,0.0,4,1,24,0,0,0,1,0,0,0,0,0,0,0,0,1,4,1346,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,0,0,0,0,0,4,1,0,0,1,0,0,0,0,484,2,3,0,1,0,3,0,1,0,0,0,0,2006.0,1,1370,1,5,0,0,1,0,0,0,0,0,63,1,4,0,1,6442,0,44.0,1,0,120,178.0,1,0,0,0,0,0,10,0,0,0,49,5,8,1,0,0,4,4,0,1,0,0,0,0,0,0,0,2,6,1370,1,120,2006,2006,2007,202500
902,808,0,11.0,0,0,2.0,3,1,0.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,576,1,2,1,1,64,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,480,2,3,0,0,1,3,0,0,0,0,0,1,1990.0,0,1710,1,4,0,0,0,0,0,1,0,0,64,1,3,1,1,10300,0,50.0,1,0,70,0.0,0,0,0,0,0,0,4,0,1,1,11,6,7,1,0,0,0,3,0,1,0,0,0,0,0,0,0,2,9,576,0,12,1921,1950,2010,140000
1057,977,0,10.5,0,0,2.5,3,1,1.0,3,0,739,0,0,0,1,0,0,0,0,0,0,0,0,1,4,318,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,645,2,3,0,1,0,3,0,1,0,0,0,0,1998.0,0,2034,1,5,0,0,0,0,0,1,0,0,65,1,4,0,1,9375,0,70.04995836802665,0,0,60,573.0,1,0,0,0,0,0,2,0,0,0,36,5,7,1,0,0,0,4,0,1,0,0,0,0,0,0,0,2,8,1057,0,576,1997,1998,2009,219500
1143,1330,0,11.5,0,0,2.5,4,1,0.0,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,1143,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,0,0,0,0,0,4,1,0,0,1,0,0,0,0,852,3,3,0,1,0,3,0,0,0,1,0,0,2004.0,1,2473,1,5,0,0,0,0,0,1,0,0,66,1,4,0,1,9591,0,76.0,0,0,60,344.0,1,0,0,0,0,0,10,0,0,0,151,5,8,1,0,0,4,4,0,1,0,0,0,0,0,0,0,2,9,1143,1,192,2004,2005,2007,317000
2207,0,0,9.0,0,0,2.0,3,1,1.0,3,3,912,0,0,0,1,0,0,0,0,0,0,0,0,1,4,1035,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,0,0,0,0,0,4,1,0,1,0,0,0,0,1,576,2,3,0,1,0,3,0,1,0,0,0,0,1970.0,0,2207,1,3,0,0,1,0,0,0,0,0,67,1,3,0,1,19900,0,70.04995836802665,0,0,20,287.0,1,0,0,0,0,0,7,1,0,0,0,5,7,1,0,0,4,3,0,1,0,0,0,0,0,0,0,2,7,1947,0,301,1970,1989,2010,180000
1479,0,0,9.0,0,0,2.0,3,1,1.0,3,2,1013,0,0,0,1,0,0,0,0,0,0,0,0,1,4,440,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,558,2,3,0,1,0,3,0,1,0,0,0,0,2003.0,0,1479,1,5,0,0,1,0,0,0,0,0,68,1,4,0,1,10665,0,72.0,1,0,20,167.0,1,0,0,0,0,0,6,0,0,0,29,5,7,1,0,0,0,4,0,1,0,0,0,0,0,0,0,2,7,1453,0,144,2003,2003,2007,226000
747,0,0,5.0,0,0,1.0,2,1,0.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,747,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,220,1,3,0,0,1,3,0,1,0,0,0,0,1945.0,0,747,1,3,0,0,1,0,0,0,0,0,69,1,3,0,1,4608,1,47.0,0,0,30,0.0,0,0,0,0,0,0,6,0,0,1,0,6,4,1,0,0,0,3,0,1,0,0,0,0,0,0,0,2,4,747,0,0,1945,1950,2010,80000
1304,983,0,9.0,0,0,2.0,3,1,0.0,3,0,603,0,0,1,0,0,0,0,0,0,0,0,0,1,3,701,1,1,0,1,114,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,3,1,0,1,0,0,0,0,0,667,2,3,1,0,0,3,0,1,0,0,0,0,1953.0,0,2287,1,3,1,0,0,0,0,0,0,0,70,1,3,0,1,15593,1,81.0,0,0,50,0.0,0,0,0,0,0,0,7,0,0,0,21,4,7,1,0,0,3,3,0,1,0,0,0,0,0,0,0,2,7,1304,0,0,1953,1953,2006,225000
2223,0,0,10.0,0,0,2.0,3,1,1.0,3,3,1880,0,1,0,0,0,0,0,0,0,0,0,0,1,4,343,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,3,0,0,0,0,0,4,2,0,1,0,0,0,0,0,516,2,3,1,0,0,3,0,1,0,0,0,0,1973.0,0,2223,1,5,0,0,1,0,0,0,0,0,71,1,3,0,1,13651,0,95.0,1,0,20,1115.0,1,0,0,0,0,0,2,0,0,0,0,6,7,1,0,0,8,3,0,1,0,0,0,0,0,0,0,2,8,2223,0,300,1973,1973,2007,244000
845,0,0,5.0,0,0,1.0,2,1,1.0,3,0,565,0,1,0,0,0,0,0,0,0,0,0,0,1,3,280,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,360,2,3,0,0,1,3,0,0,0,0,0,1,1987.0,0,845,1,3,0,0,1,0,0,0,0,0,72,1,3,0,1,7599,1,69.0,0,0,20,0.0,0,0,0,0,0,0,6,0,0,0,0,6,4,1,0,0,0,3,0,1,0,0,0,0,0,0,0,2,4,845,0,0,1982,2006,2007,129500
885,833,0,9.5,0,0,2.5,3,1,0.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,832,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,0,0,0,0,3,1,0,0,1,0,0,0,0,427,2,3,1,0,0,3,0,1,0,0,0,0,1998.0,0,1718,1,4,0,0,0,0,0,1,0,0,73,1,3,0,1,10141,1,74.0,1,0,60,40.0,1,0,0,0,0,0,12,0,0,0,94,5,7,1,0,0,3,3,0,1,0,0,0,0,0,0,291,2,7,832,0,0,1998,1998,2009,185000
1086,0,0,7.0,0,0,1.0,3,1,1.0,3,0,320,362,1,0,0,0,0,0,0,1,0,0,0,0,3,404,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,490,2,3,0,0,1,3,0,1,0,0,0,0,1989.0,0,1086,1,4,0,0,1,0,0,0,0,0,74,1,3,0,1,10200,0,85.0,0,0,20,104.0,1,0,0,0,0,0,5,0,0,0,0,7,5,1,0,0,0,3,0,1,0,0,0,0,0,0,0,2,6,1086,0,0,1954,2003,2010,144900
840,765,0,10.0,0,0,2.0,3,1,0.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,840,0,2,1,1,202,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,379,1,3,0,0,1,3,0,0,0,0,0,1,1915.0,0,1605,1,4,0,0,0,0,0,1,0,0,75,2,3,0,1,5790,1,60.0,0,0,50,0.0,0,0,0,0,0,0,5,0,0,0,0,6,3,1,0,0,0,6,0,0,1,0,0,0,0,0,0,2,8,840,0,0,1915,1950,2010,107400
526,462,0,6.0,0,0,1.0,2,0,1.0,3,3,462,0,0,0,1,0,0,0,0,0,0,0,0,1,4,0,1,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,297,1,3,0,0,1,3,0,0,0,1,0,0,1973.0,0,988,1,3,0,0,0,0,0,0,0,1,76,1,3,0,1,1596,0,21.0,0,0,180,0.0,0,0,0,0,0,0,11,0,0,0,101,5,4,1,0,0,0,3,0,1,0,0,0,0,0,0,0,2,5,462,0,120,1973,1973,2009,91000
952,0,0,5.0,0,0,1.0,2,1,0.0,3,0,228,0,1,0,0,0,0,0,0,0,0,0,0,1,3,724,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,283,1,3,0,0,1,3,0,0,0,0,0,1,1956.0,0,952,1,5,0,0,1,0,0,0,0,0,77,1,3,0,1,8475,0,70.04995836802665,1,0,20,0.0,0,0,0,0,0,0,4,0,0,0,0,7,4,1,0,0,0,3,0,1,0,0,0,0,0,0,0,2,4,952,0,0,1956,1956,2008,135750
1072,213,0,7.0,0,0,1.0,2,1,1.0,3,0,336,41,0,1,0,0,0,0,0,0,1,0,0,0,3,295,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,1,0,0,0,0,1,0,0,0,0,1,240,1,3,0,0,1,3,0,0,0,0,0,1,1948.0,0,1285,1,3,1,0,0,0,0,0,0,0,78,1,3,0,1,8635,0,50.0,0,0,50,0.0,0,0,0,0,0,0,1,0,0,0,0,5,5,1,0,0,0,3,0,1,0,0,0,0,0,0,0,2,6,672,0,0,1948,2001,2008,127000
1768,0,0,10.0,0,0,2.0,4,0,0.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,1768,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1978.5061638868744,0,1768,1,3,0,0,1,0,0,0,0,0,79,2,3,0,1,10778,0,72.0,0,0,90,0.0,0,0,0,0,0,0,4,0,0,0,0,5,4,1,0,0,0,6,0,0,0,1,0,0,0,0,0,2,8,1768,0,0,1968,1968,2010,136500
682,548,0,6.5,2,0,1.5,2,1,0.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,440,1,2,1,1,128,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,440,2,3,0,0,1,3,0,0,0,0,0,1,1966.0,0,1230,1,4,0,0,0,0,0,1,0,0,80,1,3,0,1,10440,1,60.0,0,0,50,0.0,0,0,0,0,0,0,5,0,0,0,0,6,5,1,0,0,0,3,0,1,0,0,0,0,0,0,0,2,5,440,0,74,1910,1981,2009,110000
1182,960,0,10.5,0,0,2.5,4,1,0.0,3,0,448,0,0,0,0,0,1,0,0,0,0,0,0,1,4,448,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,3,0,0,0,0,0,4,1,0,1,0,0,0,0,0,509,1,3,1,0,0,3,0,1,0,0,0,0,1968.0,0,2142,1,3,0,0,0,0,0,1,0,0,81,1,4,0,1,13000,1,100.0,0,0,60,576.0,1,0,0,0,0,0,6,0,0,0,72,6,6,1,0,0,4,4,0,1,0,0,0,0,0,0,252,2,8,896,0,0,1968,1968,2009,193500
1337,0,0,7.0,0,0,2.0,2,1,1.0,4,0,1201,0,0,0,1,0,0,0,0,0,0,0,0,1,5,36,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,405,2,3,1,0,0,3,0,1,0,0,0,0,1998.0,0,1337,1,5,0,0,1,0,0,0,0,0,82,1,3,0,1,4500,1,32.0,0,0,120,443.0,1,0,0,0,0,0,3,0,0,0,199,5,6,1,0,0,0,3,0,0,0,1,0,0,0,0,0,2,5,1237,0,0,1998,1998,2006,153500
